,paper_id,title,authors,subjects,abstract,affilliations,date,source,url
380,2210.07893,Numerically Stable Sparse Gaussian Processes via Minimum Separation  using Cover Trees,"['Alexander Terenin', 'David R. Burt', 'Artem Artemev', 'Seth Flaxman', 'Mark van der Wilk', 'Carl Edward Rasmussen', 'Hong Ge']",Machine Learning (stat.ML); Machine Learning (cs.LG),"Gaussian processes are frequently deployed as part of larger machine learningand decision-making systems, for instance in geospatial modeling, Bayesianoptimization, or in latent Gaussian models. Within a system, the Gaussianprocess model needs to perform in a stable and reliable manner to ensure itinteracts correctly with other parts of the system. In this work, we study thenumerical stability of scalable sparse approximations based on inducing points.To do so, we first review numerical stability, and illustrate typicalsituations in which Gaussian process models can be unstable. Building onstability theory originally developed in the interpolation literature, wederive sufficient and in certain cases necessary conditions on the inducingpoints for the computations performed to be numerically stable. Forlow-dimensional tasks such as geospatial modeling, we propose an automatedmethod for computing inducing points satisfying these conditions. This is donevia a modification of the cover tree data structure, which is of independentinterest. We additionally propose an alternative sparse approximation forregression with a Gaussian likelihood which trades off a small amount ofperformance to further improve stability. We provide illustrative examplesshowing the relationship between stability of calculations and predictiveperformance of inducing point methods on spatial tasks.","['MIT', 'TU']",2023-09-21,arXiv,https://arxiv.org/abs/2210.07893
381,2210.13397,Development of Hybrid ASR Systems for Low Resource Medical Domain  Conversational Telephone Speech,"['Christoph Lüscher', 'Mohammad Zeineldeen', 'Zijian Yang', 'Peter Vieting', 'Khai Le-Duc', 'Weiyue Wang', 'Ralf Schlüter', 'Hermann Ney']",Computation and Language (cs.CL); Sound (cs.SD); Audio and Speech Processing (eess.AS),"Language barriers present a great challenge in our increasingly connected andglobal world. Especially within the medical domain, e.g. hospital or emergencyroom, communication difficulties and delays may lead to malpractice andnon-optimal patient care. In the HYKIST project, we consider patient-physiciancommunication, more specifically between a German-speaking physician and anArabic- or Vietnamese-speaking patient. Currently, a doctor can call theTriaphon service to get assistance from an interpreter in order to helpfacilitate communication. The HYKIST goal is to support the usuallynon-professional bilingual interpreter with an automatic speech translationsystem to improve patient care and help overcome language barriers. In thiswork, we present our ASR system development efforts for this conversationaltelephone speech translation task in the medical domain for two languagespairs, data collection, various acoustic model architectures anddialect-induced difficulties.",[],2023-09-21,arXiv,https://arxiv.org/abs/2210.13397
382,2210.1673,"Graph Fuzzy System: Concepts, Models and Algorithms","['Fuping Hu', 'Zhaohong Deng', 'Zhenping Xie', 'Kup-Sze Choi', 'Shitong Wang']",Artificial Intelligence (cs.AI); Machine Learning (cs.LG),"Fuzzy systems (FSs) have enjoyed wide applications in various fields,including pattern recognition, intelligent control, data mining andbioinformatics, which is attributed to the strong interpretation and learningability. In traditional application scenarios, FSs are mainly applied to modelEuclidean space data and cannot be used to handle graph data of non-Euclideanstructure in nature, such as social networks and traffic route maps. Therefore,development of FS modeling method that is suitable for graph data and canretain the advantages of traditional FSs is an important research. To meet thischallenge, a new type of FS for graph data modeling called Graph Fuzzy System(GFS) is proposed in this paper, where the concepts, modeling framework andconstruction algorithms are systematically developed. First, GFS relatedconcepts, including graph fuzzy rule base, graph fuzzy sets and graphconsequent processing unit (GCPU), are defined. A GFS modeling framework isthen constructed and the antecedents and consequents of the GFS are presentedand analyzed. Finally, a learning framework of GFS is proposed, in which akernel K-prototype graph clustering (K2PGC) is proposed to develop theconstruction algorithm for the GFS antecedent generation, and then based ongraph neural network (GNNs), consequent parameters learning algorithm isproposed for GFS. Specifically, three different versions of the GFSimplementation algorithm are developed for comprehensive evaluations withexperiments on various benchmark graph classification datasets. The resultsdemonstrate that the proposed GFS inherits the advantages of both existingmainstream GNNs methods and conventional FSs methods while achieving betterperformance than the counterparts.","['dengzhaohong@jiangnan.edu.cn', 'ODU', 'UC', 'xiezp@jiangnan.edu', 'wxwangst@aliyun.com']",2023-09-21,arXiv,https://arxiv.org/abs/2210.1673
383,2210.16906,DyG2Vec: Representation Learning for Dynamic Graphs with  Self-Supervision,"['Mohammad Ali Alomrani', 'Mahdi Biparva', 'Yingxue Zhang', 'Mark Coates']",Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Social and Information Networks (cs.SI),"Temporal graph neural networks have shown promising results in learninginductive representations by automatically extracting temporal patterns.However, previous works often rely on complex memory modules or inefficientrandom walk methods to construct temporal representations. In addition, theexisting dynamic graph encoders are non-trivial to adapt to self-supervisedparadigms, which prevents them from utilizing unlabeled data. To address theselimitations, we present an efficient yet effective attention-based encoder thatleverages temporal edge encodings and window-based subgraph sampling togenerate task-agnostic embeddings. Moreover, we propose a joint-embeddingarchitecture using non-contrastive SSL to learn rich temporal embeddingswithout labels. Experimental results on 7 benchmark datasets indicate that onaverage, our model outperforms SoTA baselines on the future link predictiontask by 4.23% for the transductive setting and 3.30% for the inductive settingwhile only requiring 5-10x less training/inference time. Additionally, weempirically validate the SSL pre-training significance under two probingscommonly used in language and vision modalities. Lastly, different aspects ofthe proposed framework are investigated through experimental analysis andablation studies.","['permissions@acm.org', 'ODU', 'PTS', 'USA', 'UC', 'mahdi.biparva@huawei.com']",2023-09-21,arXiv,https://arxiv.org/abs/2210.16906
384,2211.09771,Boosting Object Representation Learning via Motion and Object Continuity,"['Quentin Delfosse', 'Wolfgang Stammer', 'Thomas Rothenbacher', 'Dwarak Vittal', 'Kristian Kersting']","Journal-ref: Machine Learning and Knowledge Discovery in Databases: Research  Track. ECML PKDD 2023. Lecture Notes in Computer Science(), vol 14172.  Springer, Cham",Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),"['TU', 'quentin.delfosse@cs.tu-darmstadt.de', 'OC']",2023-09-21,arXiv,https://arxiv.org/abs/2211.09771
385,2211.14024,Toward Unlimited Self-Learning MCMC with Parallel Adaptive Annealing,"['Yuma Ichikawa', 'Akira Nakagawa', 'Hiromoto Masayuki', 'Yuhei Umeda']",Machine Learning (stat.ML); Machine Learning (cs.LG); Computation (stat.CO); Methodology (stat.ME),"Self-learning Monte Carlo (SLMC) methods are recently proposed to accelerateMarkov chain Monte Carlo (MCMC) methods using a machine learning model. Withlatent generative models, SLMC methods realize efficient Monte Carlo updateswith less autocorrelation. However, SLMC methods are difficult to directlyapply to multimodal distributions for which training data are difficult toobtain. To solve the limitation, we propose parallel adaptive annealing, whichmakes SLMC methods directly apply to multimodal distributions with a graduallytrained proposal while annealing target distribution. Parallel adaptiveannealing is based on (i) sequential learning with annealing to inherit andupdate the model parameters, (ii) adaptive annealing to automatically detectunder-learning, and (iii) parallel annealing to mitigate mode collapse ofproposal models. We also propose VAE-SLMC method which utilizes a variationalautoencoder (VAE) as a proposal of SLMC to make efficient parallel proposalsindependent of any previous state using recently clarified quantitativeproperties of VAE. Experiments validate that our method can proficiently obtainaccurate samples from multiple multimodal toy distributions and practicalmultimodal posterior distributions, which is difficult to achieve with theexisting SLMC methods.","['ODU', 'ichikawa.yuma@fujitsu.com', 'UC', 'CMC']",2023-09-21,arXiv,https://arxiv.org/abs/2211.14024
386,2211.15751,"Edge Video Analytics: A Survey on Applications, Systems and Enabling  Techniques","['Renjie Xu', 'Saiedeh Razavi', 'Rong Zheng']",Networking and Internet Architecture (cs.NI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),"Video, as a key driver in the global explosion of digital information, cancreate tremendous benefits for human society. Governments and enterprises aredeploying innumerable cameras for a variety of applications, e.g., lawenforcement, emergency management, traffic control, and security surveillance,all facilitated by video analytics (VA). This trend is spurred by the rapidadvancement of deep learning (DL), which enables more precise models for objectclassification, detection, and tracking. Meanwhile, with the proliferation ofInternet-connected devices, massive amounts of data are generated daily,overwhelming the cloud. Edge computing, an emerging paradigm that movesworkloads and services from the network core to the network edge, has beenwidely recognized as a promising solution. The resulting new intersection, edgevideo analytics (EVA), begins to attract widespread attention. Nevertheless,only a few loosely-related surveys exist on this topic. The basic concepts ofEVA (e.g., definition, architectures) were not fully elucidated due to therapid development of this domain. To fill these gaps, we provide acomprehensive survey of the recent efforts on EVA. In this paper, we firstreview the fundamentals of edge computing, followed by an overview of VA. TheEVA system and its enabling techniques are discussed next. In addition, weintroduce prevalent frameworks and datasets to aid future researchers in thedevelopment of EVA systems. Finally, we discuss existing challenges and foreseefuture research directions. We believe this survey will help readers comprehendthe relationship between VA and edge computing, and spark new ideas on EVA.",[],2023-09-21,arXiv,https://arxiv.org/abs/2211.15751
387,2212.02991,Proximal methods for point source localisation,['Tuomo Valkonen'],Optimization and Control (math.OC); Computer Vision and Pattern Recognition (cs.CV),"Point source localisation is generally modelled as a Lasso-type problem onmeasures. However, optimisation methods in non-Hilbert spaces, such as thespace of Radon measures, are much less developed than in Hilbert spaces. Mostnumerical algorithms for point source localisation are based on the Frank-Wolfeconditional gradient method, for which ad hoc convergence theory is developed.We develop extensions of proximal-type methods to spaces of measures. Thisincludes forward-backward splitting, its inertial version, and primal-dualproximal splitting. Their convergence proofs follow standard patterns. Wedemonstrate their numerical efficacy.",['tuomo.valkonen@iki.fi'],2023-09-21,arXiv,https://arxiv.org/abs/2212.02991
388,2212.04014,Statistical and Computational Guarantees for Influence Diagnostics,"['Jillian Fisher', 'Lang Liu', 'Krishna Pillutla', 'Yejin Choi', 'Zaid Harchaoui']",Machine Learning (stat.ML); Machine Learning (cs.LG); Statistics Theory (math.ST),"Influence diagnostics such as influence functions and approximate maximuminfluence perturbations are popular in machine learning and in AI domainapplications. Influence diagnostics are powerful statistical tools to identifyinfluential datapoints or subsets of datapoints. We establish finite-samplestatistical bounds, as well as computational complexity bounds, for influencefunctions and approximate maximum influence perturbations using efficientinverse-Hessian-vector product implementations. We illustrate our results withgeneralized linear models and large attention based models on synthetic andreal data.","['University of Washington', 'ODU', 'UC']",2023-09-21,arXiv,https://arxiv.org/abs/2212.04014
389,2212.04679,Motion and Context-Aware Audio-Visual Conditioned Video Prediction,"['Yating Xu', 'Conghui Hu', 'Gim Hee Lee']",Computer Vision and Pattern Recognition (cs.CV),"The existing state-of-the-art method for audio-visual conditioned videoprediction uses the latent codes of the audio-visual frames from a multimodalstochastic network and a frame encoder to predict the next visual frame.However, a direct inference of per-pixel intensity for the next visual frame isextremely challenging because of the high-dimensional image space. To this end,we decouple the audio-visual conditioned video prediction into motion andappearance modeling. The multimodal motion estimation predicts future opticalflow based on the audio-motion correlation. The visual branch recalls from themotion memory built from the audio features to enable better long termprediction. We further propose context-aware refinement to address thediminishing of the global appearance context in the long-term continuouswarping. The global appearance context is extracted by the context encoder andmanipulated by motion-conditioned affine transformation before fusion withfeatures of warped frames. Experimental results show that our method achievescompetitive results on existing benchmarks.","['conghui@nus.edu.sg', 'SU', 'XU', 'xu.yating@u.nus.edu', 'gimhee.lee@nus.edu', 'UA', 'ND', 'UD', 'IC', 'AU', 'ISU']",2023-09-21,arXiv,https://arxiv.org/abs/2212.04679
390,2212.10708,Zero-shot Triplet Extraction by Template Infilling,"['Bosung Kim', 'Hayate Iso', 'Nikita Bhutani', 'Estevam Hruschka', 'Ndapa Nakashole', 'Tom Mitchell']",Computation and Language (cs.CL),"The task of triplet extraction aims to extract pairs of entities and theircorresponding relations from unstructured text. Most existing methods train anextraction model on training data involving specific target relations, and areincapable of extracting new relations that were not observed at training time.Generalizing the model to unseen relations typically requires fine-tuning onsynthetic training data which is often noisy and unreliable. We show that byreducing triplet extraction to a template infilling task over a pre-trainedlanguage model (LM), we can equip the extraction model with zero-shot learningcapabilities and eliminate the need for additional training data. We propose anovel framework, ZETT (ZEro-shot Triplet extraction by Template infilling),that aligns the task objective to the pre-training objective of generativetransformers to generalize to unseen relations. Experiments on FewRel andWiki-ZSL datasets demonstrate that ZETT shows consistent and stableperformance, outperforming previous state-of-the-art methods, even when usingautomatically generated templates. https://github.com/megagonlabs/zett/","['University of California', 'Carnegie Mellon University', 'Cal', 'bosungkim@ucsd.edu', 'University of California ', 'California', 'nnakashole@eng.ucsd.edu']",2023-09-21,arXiv,https://arxiv.org/abs/2212.10708
391,2212.11055,Coalgebraic Satisfiability Checking for Arithmetic $μ$-Calculi,"['Daniel Hausmann', 'Lutz Schröder']",Logic in Computer Science (cs.LO),"The coalgebraic $\mu$-calculus provides a generic semantic framework forfixpoint logics over systems whose branching type goes beyond the standardrelational setup, e.g. probabilistic, weighted, or game-based. Previous work onthe coalgebraic $\mu$-calculus includes an exponential-time upper bound onsatisfiability checking, which however relies on the availability of tableaurules for the next-step modalities that are sufficiently well-behaved in aformally defined sense; in particular, rule matches need to be representable bypolynomial-sized codes, and the sequent duals of the rules need to absorb cut.While such rule sets have been identified for some important cases, they arenot known to exist in all cases of interest, in particular ones involvingeither integer weights as in the graded $\mu$-calculus, or real-valued weightsin combination with non-linear arithmetic. In the present work, we prove thesame upper complexity bound under more general assumptions, specificallyregarding the complexity of the (much simpler) satisfiability problem for theunderlying one-step logic, roughly described as the nesting-free next-stepfragment of the logic. The bound is realized by a generic global cachingalgorithm that supports on-the-fly satisfiability checking. Notably, ourapproach directly accommodates unguarded formulae, and thus avoids use of theguardedness transformation. Example applications include new exponential-timeupper bounds for satisfiability checking in an extension of the graded$\mu$-calculus with polynomial inequalities (including positive Presburgerarithmetic), as well as an extension of the (two-valued) probabilistic$\mu$-calculus with polynomial inequalities.","['BW', 'USM', 'hausmann@chalmers.se', 'CU', 'ND', 'RIT', 'LU', 'IC', 'lutz.schroeder@fau.de', 'UT', 'SC', 'AU', 'UL', 'LC', 'AIC']",2023-09-21,arXiv,https://arxiv.org/abs/2212.11055
392,2212.1207,RouteNet-Fermi: Network Modeling with Graph Neural Networks,"['Miquel Ferriol-Galmés', 'Jordi Paillisse', 'José Suárez-Varela', 'Krzysztof Rusek', 'Shihan Xiao', 'Xiang Shi', 'Xiangle Cheng', 'Pere Barlet-Ros', 'Albert Cabellos-Aparicio']",Networking and Internet Architecture (cs.NI); Artificial Intelligence (cs.AI); Machine Learning (cs.LG),"Network models are an essential block of modern networks. For example, theyare widely used in network planning and optimization. However, as networksincrease in scale and complexity, some models present limitations, such as theassumption of Markovian traffic in queuing theory models, or the highcomputational cost of network simulators. Recent advances in machine learning,such as Graph Neural Networks (GNN), are enabling a new generation of networkmodels that are data-driven and can learn complex non-linear behaviors. In thispaper, we present RouteNet-Fermi, a custom GNN model that shares the same goalsas Queuing Theory, while being considerably more accurate in the presence ofrealistic traffic models. The proposed model predicts accurately the delay,jitter, and packet loss of a network. We have tested RouteNet-Fermi in networksof increasing size (up to 300 nodes), including samples with mixed trafficprofiles -- e.g., with complex non-Markovian models -- and arbitrary routingand queue scheduling configurations. Our experimental results show thatRouteNet-Fermi achieves similar accuracy as computationally-expensivepacket-level simulators and scales accurately to larger networks. Our modelproduces delay estimates with a mean relative error of 6.24% when applied to atest dataset of 1,000 samples, including network topologies one order ofmagnitude larger than those seen during training. Finally, we have alsoevaluated RouteNet-Fermi with measurements from a physical testbed and packettraces from a real-life network.","['ODU', 'UC', 'ND', 'State', 'IC', 'krzysztof.rusek@agh.edu.pl', 'GB', ' State']",2023-09-21,arXiv,https://arxiv.org/abs/2212.1207
393,2212.12395,Detecting Objects with Graph Priors and Graph Refinement,"['Aritra Bhowmik', 'Martin R. Oswald', 'Yu Wang', 'Nora Baka', 'Cees G. M. Snoek']",Computer Vision and Pattern Recognition (cs.CV),"The goal of this paper is to detect objects by exploiting theirinterrelationships. Rather than relying on predefined and labeled graphstructures, we infer a graph prior from object co-occurrence statistics. Thekey idea of our paper is to model object relations as a function of initialclass predictions and co-occurrence priors to generate a graph representationof an image for improved classification and bounding box regression. Weadditionally learn the object-relation joint distribution via energy basedmodeling. Sampling from this distribution generates a refined graphrepresentation of the image which in turn produces improved detectionperformance. Experiments on the Visual Genome and MS-COCO datasets demonstrateour method is detector agnostic, end-to-end trainable, and especiallybeneficial for rare object classes. What is more, we establish a consistentimprovement over object detectors like DETR and Faster-RCNN, as well asstate-of-the-art methods modeling object interrelationships.",['OC'],2023-09-21,arXiv,https://arxiv.org/abs/2212.12395
394,2301.03283,"A Robust Multilabel Method Integrating Rule-based Transparent Model,  Soft Label Correlation Learning and Label Noise Resistance","['Qiongdan Lou', 'Zhaohong Deng', 'Kup-Sze Choi', 'Shitong Wang']",Artificial Intelligence (cs.AI),"Model transparency, label correlation learning and the robust-ness to labelnoise are crucial for multilabel learning. However, few existing methods studythese three characteristics simultaneously. To address this challenge, wepropose the robust multilabel Takagi-Sugeno-Kang fuzzy system (R-MLTSK-FS) withthree mechanisms. First, we design a soft label learning mechanism to reducethe effect of label noise by explicitly measuring the interactions betweenlabels, which is also the basis of the other two mechanisms. Second, therule-based TSK FS is used as the base model to efficiently model the inferencerelationship be-tween features and soft labels in a more transparent way thanmany existing multilabel models. Third, to further improve the performance ofmultilabel learning, we build a correlation enhancement learning mechanismbased on the soft label space and the fuzzy feature space. Extensiveexperiments are conducted to demonstrate the superiority of the proposedmethod.","['dengzhaohong@jiangnan.edu.cn', 'ODU', 'UC', 'thomasks.choi@polyu.edu.hk', 'wxwangst@aliyun.com']",2023-09-21,arXiv,https://arxiv.org/abs/2301.03283
395,2301.04571,Analyzing And Improving Neural Speaker Embeddings for ASR,"['Christoph Lüscher', 'Jingjing Xu', 'Mohammad Zeineldeen', 'Ralf Schlüter', 'Hermann Ney']",Computation and Language (cs.CL); Audio and Speech Processing (eess.AS); Machine Learning (stat.ML),"Neural speaker embeddings encode the speaker's speech characteristics througha DNN model and are prevalent for speaker verification tasks. However, fewstudies have investigated the usage of neural speaker embeddings for an ASRsystem. In this work, we present our efforts w.r.t integrating neural speakerembeddings into a conformer based hybrid HMM ASR system. For ASR, our improvedembedding extraction pipeline in combination with the Weighted-Simple-Addintegration method results in x-vector and c-vector reaching on par performancewith i-vectors. We further compare and analyze different speaker embeddings. Wepresent our acoustic model improvements obtained by switching from newboblearning rate schedule to one cycle learning schedule resulting in a ~3%relative WER reduction on Switchboard, additionally reducing the overalltraining time by 17%. By further adding neural speaker embeddings, we gainadditional ~3% relative WER improvement on Hub5'00. Our best Conformer-basedhybrid ASR system with speaker embeddings achieves 9.0% WER on Hub5'00 andHub5'01 with training on SWB 300h.",['OC'],2023-09-21,arXiv,https://arxiv.org/abs/2301.04571
396,2301.06668,"UMIRobot: An Open-{Software, Hardware} Low-Cost Robotic Manipulator for  Education","['Murilo M. Marinho', 'Hung-Ching Lin', 'Jiawei Zhao']",Robotics (cs.RO),"Robot teleoperation has been studied for the past 70 years and is relevant inmany contexts, such as in the handling of hazardous materials and telesurgery.The COVID19 pandemic has rekindled interest in this topic, but the existingrobotic education kits fall short of being suitable for teleoperated roboticmanipulator learning. In addition, the global restrictions of motion motivatedlarge investments in online/hybrid education. In this work, a newly developedrobotics education kit and its ecosystem are presented which is used as thebackbone of an online/hybrid course in teleoperated robots. The students aredivided into teams. Each team designs, fabricates (3D printing and assembling),and implements a control strategy for a master device and gripper. Couplingthose with the UMIRobot, provided as a kit, the students compete in ateleoperation challenge. The kit is low cost (< 100USD), which allowshigher-learning institutions to provide one kit per student and they can learnin a risk-free environment. As of now, 73 such kits have been assembled andsent to course participants in eight countries. As major success stories, weshow an example of gripper and master designed for the proposed course. Inaddition, we show a teleoperated task between Japan and Bangladesh executed bycourse participants. Design files, videos, source code, and more informationare available at https://mmmarinho.github.io/UMIRobot/","['ODU', 'USD', 'USA', 'UC']",2023-09-21,arXiv,https://arxiv.org/abs/2301.06668
397,2301.11182,Towards a semantic approach in GLAM Labs: the case of the Data Foundry  at the National Library of Scotland,['Gustavo Candela'],Digital Libraries (cs.DL),"GLAM organisations have been exploring the benefits of publishing theirdigital collections in a wide variety of forms since the 2000s. Manyinstitutions, and in particular libraries, have adopted the Semantic Web andLinked Data principles to their main catalogues. Recent advances in technologyand innovative approaches concerning the reuse of the digital collections bymeans of computational access have paved the way for the creation of Labswithin GLAM organisations. In this work, we present a framework to transformthe datasets made available by GLAM organisations under open licenses into LOD.The framework has been applied to three metadata datasets made available by theData Foundry at the National Library of Scotland. The results of this work arepublicly available and can be applied to other domains such as digitalhumanities and data science.","['URI', 'LC']",2023-09-21,arXiv,https://arxiv.org/abs/2301.11182
398,2301.13506,Supporting Safety Analysis of Image-processing DNNs through  Clustering-based Approaches,"['Mohammed Oualid Attaoui', 'Hazem Fahmy', 'Fabrizio Pastore', 'Lionel Briand']",Software Engineering (cs.SE); Machine Learning (cs.LG),"The adoption of deep neural networks (DNNs) in safety-critical contexts isoften prevented by the lack of effective means to explain their results,especially when they are erroneous. In our previous work, we proposed awhite-box approach (HUDD) and a black-box approach (SAFE) to automaticallycharacterize DNN failures. They both identify clusters of similar images from apotentially large set of images leading to DNN failures. However, the analysispipelines for HUDD and SAFE were instantiated in specific ways according tocommon practices, deferring the analysis of other pipelines to future work. Inthis paper, we report on an empirical evaluation of 99 different pipelines forroot cause analysis of DNN failures. They combine transfer learning,autoencoders, heatmaps of neuron relevance, dimensionality reductiontechniques, and different clustering algorithms. Our results show that the bestpipeline combines transfer learning, DBSCAN, and UMAP. It leads to clustersalmost exclusively capturing images of the same failure scenario, thusfacilitating root cause analysis. Further, it generates distinct clusters foreach root cause of failure, thus enabling engineers to detect all the unsafescenarios. Interestingly, these results hold even for failure scenarios thatare only observed in a small percentage of the failing images.","['BSC', 'mohammed.attaoui@uni.lu', 'permissions@acm.org', 'ODU', 'UC', 'UA', 'ND', 'pastore@uni.lu', 'lionel.briand@uni.lu', 'HU', 'SC', 'UMA', 'UD', 'hazem.fahmy@uni.lu', 'OU']",2023-09-21,arXiv,https://arxiv.org/abs/2301.13506
399,2301.13541,Singular Value Approximation and Sparsifying Random Walks on Directed  Graphs,"['AmirMahdi Ahmadinejad', 'John Peebles', 'Edward Pyne', 'Aaron Sidford', 'Salil Vadhan']",Data Structures and Algorithms (cs.DS); Computational Complexity (cs.CC),"In this paper, we introduce a new, spectral notion of approximation betweendirected graphs, which we call singular value (SV) approximation.SV-approximation is stronger than previous notions of spectral approximationconsidered in the literature, including spectral approximation of Laplaciansfor undirected graphs (Spielman Teng STOC 2004), standard approximation fordirected graphs (Cohen et. al. STOC 2017), and unit-circle approximation fordirected graphs (Ahmadinejad et. al. FOCS 2020). Further, SV approximationenjoys several useful properties not possessed by previous notions ofapproximation, e.g., it is preserved under products of random-walk matrices andbounded matrices.We provide a nearly linear-time algorithm for SV-sparsifying (and henceUC-sparsifying) Eulerian directed graphs, as well as $\ell$-step random walkson such graphs, for any $\ell\leq \text{poly}(n)$. Combined with the Eulerianscaling algorithms of (Cohen et. al. FOCS 2018), given an arbitrary (notnecessarily Eulerian) directed graph and a set $S$ of vertices, we canapproximate the stationary probability mass of the $(S,S^c)$ cut in an$\ell$-step random walk to within a multiplicative error of$1/\text{polylog}(n)$ and an additive error of $1/\text{poly}(n)$ in nearlylinear time. As a starting point for these results, we provide a simpleblack-box reduction from SV-sparsifying Eulerian directed graphs toSV-sparsifying undirected graphs; such a directed-to-undirected reduction wasnot known for previous notions of spectral approximation.","['epyne@mit.edu', 'Stanford University', 'Harvard University', 'salilvadhan@harvard.edu', 'UC', 'MIT', 'peebles@apple.com']",2023-09-21,arXiv,https://arxiv.org/abs/2301.13541
400,2301.13796,Scalable Grid-Aware Dynamic Matching using Deep Reinforcement Learning,"['Majid Majidi', 'Deepan Muthirayan', 'Masood Parvania', 'Pramod P. Khargonekar']",Systems and Control (eess.SY),"This paper proposes a two-level hierarchical matching framework forIntegrated Hybrid Resources (IHRs) with grid constraints. An IHR is acollection of Renewable Energy Sources (RES) and flexible customers within acertain power system zone, endowed with an agent to match. The key idea is topick the IHR zones so that the power loss effects within the IHRs can beneglected. This simplifies the overall matching problem into independentIHR-level matching problems and an upper-level optimal power flow problem tomeet the IHR-level upstream flow requirements while respecting the gridconstraints. Within each IHR, the agent employs a scalable Deep ReinforcementLearning algorithm to identify matching solutions such that the customer'sservice constraints are met. The central agent then solves an optimal powerflow problem with the IHRs as the nodes, with their active power flow andreactive power {capacities}, and grid constraints to scalably determine thefinal flows such that matched power can be delivered to the extent the gridconstraints are satisfied. The proposed framework is implemented on a testpower distribution system, and multiple case studies are presented tosubstantiate the welfare efficiency of the proposed solution and thesatisfaction of the grid and customers' servicing constraints.","['ODU', 'UC', 'Cal', 'UT', 'University of California', 'University of Utah ', 'University of Utah', 'USA', 'University of California ', 'California']",2023-09-21,arXiv,https://arxiv.org/abs/2301.13796
401,2302.08062,Fossil Image Identification using Deep Learning Ensembles of Data  Augmented Multiviews,"['Chengbin Hou', 'Xinyu Lin', 'Hanhui Huang', 'Sheng Xu', 'Junxuan Fan', 'Yukun Shi', 'Hairong Lv']",Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Populations and Evolution (q-bio.PE),"Identification of fossil species is crucial to evolutionary studies. Recentadvances from deep learning have shown promising prospects in fossil imageidentification. However, the quantity and quality of labeled fossil images areoften limited due to fossil preservation, conditioned sampling, and expensiveand inconsistent label annotation by domain experts, which pose greatchallenges to training deep learning based image classification models. Toaddress these challenges, we follow the idea of the wisdom of crowds andpropose a multiview ensemble framework, which collects Original (O), Gray (G),and Skeleton (S) views of each fossil image reflecting its differentcharacteristics to train multiple base models, and then makes the finaldecision via soft voting. Experiments on the largest fusulinid dataset with2400 images show that the proposed OGS consistently outperforms baselines(using a single model for each view), and obtains superior or comparableperformance compared to OOO (using three base models for three the sameOriginal views). While considering the identification consistency estimationwith respect to human experts, OGS receives the highest agreement with theoriginal labels of dataset and with the re-identifications of two humanexperts. We conclude that the proposed framework can present state-of-the-artperformance in the fusulinid fossil identification case study. This frameworkis designed for general fossil identification and it is expected to seeapplications to other fossil datasets in future work. Notably, the result,which shows more performance gains as train set size decreases or over asmaller imbalance fossil dataset, suggests the potential application toidentify rare fossil images. The proposed framework also demonstrates itspotential for assessing and resolving inconsistencies in fossil identification.","['ykshi@nju.edu.cn', 'lvhairong@tsinghua.edu.cn', 'IC']",2023-09-21,arXiv,https://arxiv.org/abs/2302.08062
402,2302.10863,A Unifying Perspective on Multi-Calibration: Game Dynamics for  Multi-Objective Learning,"['Nika Haghtalab', 'Michael I. Jordan', 'Eric Zhao']",Machine Learning (cs.LG),"We provide a unifying framework for the design and analysis ofmulticalibrated predictors. By placing the multicalibration problem in thegeneral setting of multi-objective learning -- where learning guarantees musthold simultaneously over a set of distributions and loss functions -- weexploit connections to game dynamics to achieve state-of-the-art guarantees fora diverse set of multicalibration learning problems. In addition to sheddinglight on existing multicalibration guarantees and greatly simplifying theiranalysis, our approach also yields improved guarantees, such as obtainingstronger multicalibration conditions that scale with the square-root of groupsize and improving the complexity of $k$-class multicalibration by anexponential factor of $k$. Beyond multicalibration, we use these game dynamicsto address emerging considerations in the study of group fairness andmulti-distribution learning.","['SC', 'University of California', 'University of California ', 'California', 'Cal', 'Berkeley']",2023-09-21,arXiv,https://arxiv.org/abs/2302.10863
403,2302.11075,Deep Active Learning in the Presence of Label Noise: A Survey,"[""Moseli Mots'oehli"", 'Kyungim Baek']",Machine Learning (cs.LG),"Deep active learning has emerged as a powerful tool for training deeplearning models within a predefined labeling budget. These models have achievedperformances comparable to those trained in an offline setting. However, deepactive learning faces substantial issues when dealing with classificationdatasets containing noisy labels. In this literature review, we discuss thecurrent state of deep active learning in the presence of label noise,highlighting unique approaches, their strengths, and weaknesses. With therecent success of vision transformers in image classification tasks, we providea brief overview and consider how the transformer layers and attentionmechanisms can be used to enhance diversity, importance, and uncertainty-basedselection in queries sent to an oracle for labeling. We further proposeexploring contrastive learning methods to derive good image representationsthat can aid in selecting high-value samples for labeling in an active learningsetting. We also highlight the need for creating unified benchmarks andstandardized datasets for deep active learning in the presence of label noisefor image classification to promote the reproducibility of research. The reviewconcludes by suggesting avenues for future research in this area.","['SU', 'moselim@hawaii.edu', 'kyungim@hawaii.edu', 'ENC']",2023-09-21,arXiv,https://arxiv.org/abs/2302.11075
