paper_id,authors,subjects,title,abstract,url,date_published,affilliations,source
74qvb,"['Shuo Zhang', 'Haofei WU', 'Keyu Hu', 'Quanying Liu', 'Haiyan Wu']","['Social and Behavioral Sciences', 'Cognitive Psychology', 'Judgment and Decision Making']",Irrelevant social comparison affects exploration of uncertainty and its association with subjective expectations,"Social comparison widely exists, which involves individuals evaluating themselves in comparison to others. Although this process may provide useful information in some cases, there are instances where the comparison holds no relevance to an individual's personal outcome. The effect of those irrelevant social comparisons on decision-making under uncertainty is not well understood. The current study aimed to examine the effect of this irrelevant social comparison on uncertainty exploration and its association with subjective expectations. Participants were recruited to engage in a decision-making task under uncertainty while exposed to both themselves and others' outcomes. The results revealed that purely presenting others' outcomes affected participants' exploration behavior significantly, with lower rewards than others leading to increased exploration of uncertainty. Additionally, subjective expectations were found to be associated with social comparison, whereby higher rewards than others and lower subjective expectations consistently increased participants' exploitation behaviors, indicating that social comparison affected individuals' adjustment of subjective expectations. These findings emphasize the role of social comparison in decision-making processes, even in cases where the comparison doesn't directly pertain to an individual's personal outcome. Our work provides insight into modeling complex social interaction and extends valuable implications across domains such as psychology and economics.",https://psyarxiv.com/74qvb/,2023-09-16T02:56:19.392927,"['liuqy@sustech.edu.cn', 'haiyanwu@um.edu.mo', 'Southern University']",OSF
dr9p2,['Deon T Benton'],"['Social and Behavioral Sciences', 'Cognitive Psychology', 'Reasoning']",Associative learning or Bayesian inference? Revisiting backwards blocking reasoning in adults,"Causal reasoning is a fundamental cognitive ability that enables humans to learn about the complex interactions in the world around them. However, the cognitive mechanisms that underpin causal reasoning are not well understood. For instance, there is debate over whether Bayesian inference or associative learning best captures causal reasoning in human adults. The two experiments and computational models reported here were designed to examine whether adults engage in one form of causal inference called backwards blocking reasoning, whether the presence of potential distractors affects performance, and how adults' ratings align with the predictions of different computational models. The results revealed that adults engaged in backwards blocking reasoning regardless of whether distractor objects are present and that their causal judgements supported the predictions of a Bayesian model but not the predictions of two different associative learning models. Implications of these results are discussed.",https://psyarxiv.com/dr9p2/,2023-09-16T02:01:38.561578,"['Vanderbilt University', 'OC', 'Carnegie Mellon University', 'UL']",OSF
ygwkd,['Shahan Mamoor'],"['Life Sciences', 'Immunology and Infectious Disease']",Control of FZD6 by NOD2.,"We provide evidence here from overexpression-based gain-of-function studies in human cells (1, 2) which demonstrate control of the frizzled class 6 receptor, FZD6 by the NLR (nucleotide-binding oligomerization domain-like receptor) family protein NOD2.",https://osf.io/ygwkd/,2023-09-16T00:08:02.224743,[],OSF
zva97,['Shahan Mamoor'],"['Life Sciences', 'Genetics and Genomics', 'Genomics']",Control of OPTN by NOD2.,"We provide evidence here from overexpression-based gain-of-function studies in human cells (1, 2) which demonstrate control of optineurin, encoded by OPTN, by the NLR (nucleotide-binding oligomerization domain-like receptor) family protein NOD2.",https://osf.io/zva97/,2023-09-16T00:04:58.417000,[],OSF
6nhwf,"['Rasha Kakati', 'Joseph Azar', 'Mohamad Mansour', 'Anthony Kalousdian', 'Mahasen Reda', 'Ralph Zeitoun', 'Daniel Daou', 'Michael A Timonian', 'Hussein Baydoun', 'Charbel Elias']","['Medicine and Health Sciences', 'Health and Medical Administration']",Flow of Medication Supply and Funds to Examine Access to the Lebanese Healthcare System after the Collapse of the Subsidy System: A Macro to Micro Overview,"Background: Lebanon has been experiencing an economic crisis throughout which the Lebanese government implemented a blanket subsidy system that reduced medication prices. Since lifting the subsidies, the impact on prices and availability of medications, especially in primary healthcare centers (PHCC), has been substantial. 
Objectives: We aim to determine the structure of the medication and fund supply to PHCC in Lebanon, and the impact of lifting the subsidies.
Methods: We performed a literature review with expert opinions to determine the composition of the system and the impact of lifting the subsidies on these components. 
Results: We map the flow of finances and medications in the process of providing various medication types to PHCCs.  Medication supply is mostly impacted by increased demands and the ability to rely on safety nets.
Conclusion: Serious reform of the way medications are provided and accessed in the Lebanese market is needed to ensure continuous, affordable access.",https://osf.io/6nhwf/,2023-09-16T00:09:09.019883,"['UNI', 'Union', 'USA', 'American University', 'HC', 'IC']",OSF
xhcnu,['Eduardo Gudynas'],"['Social and Behavioral Sciences', 'Political Science']",Fecha de caducidad a los territorios indígenas en Brasil: un caso de ceguera ontológica,"El proyecto de ley conocido como “marco temporal” que se discute en Brasil, es un ejemplo de una ceguera ontológica bajo la cual la política moderna no comprende que los pueblos indígenas también son sus territorios. El proyecto es un intento de establecer una fecha límite sobre el reconocimiento territorial, lo que implica el reconocimiento de pueblos originarios. Esa posición política es promovida por actores de la extrema derecha de Brasil (muchos asociados al gobierno de J Bolsonaro) pero no tiene una oposición o rechazo enérgico desde la actual administración Lula da Silva. Es un caso de disputa también en el plano ontológico.",https://osf.io/preprints/socarxiv/xhcnu/,2023-09-16T13:26:02.015262,[],OSF
5tfwu,['Eduardo Gudynas'],"['Social and Behavioral Sciences', 'Political Science']",Los tiempos de crisis dentro de crisis,Consideración de la actual crisis política en Perú a la luz de la reflexión de Guillermo Rochabrúm de la década de 1980 de varias crisis superpuestas. Agotamiento de la política y modernidad exhausta.,https://osf.io/preprints/socarxiv/5tfwu/,2023-09-16T13:22:14.095928,[],OSF
wn9k7,['Eduardo Gudynas'],"['Social and Behavioral Sciences', 'Political Science']",Hoy es distinto: políticas de la muerte y las aperturas a otra política,"Crisis política actual es diferente a las anteriores: agotamiento de los modos de entender y sentir la política que son propios de la Modernidad, no son capaces de resolver las crisis actuales. Se deriva hacia la necropolítica.",https://osf.io/preprints/socarxiv/wn9k7/,2023-09-16T19:46:15.692954,[],OSF
nt85m,"['Isabella Starvaggi', 'Clare Dierckman', 'Lorenzo Lorenzo-Luaces']","['Social and Behavioral Sciences', 'Clinical Psychology', 'Mental Disorders']",Mental health misinformation on social media: Review and future directions,"Social media use for health information is extremely common in the United States. Unfortunately, this may expose users to misinformation. The prevalence and harms of misinformation are well-documented in many health domains (e.g., infectious diseases). However, research on mental health misinformation is limited. Our review suggests that mental health misinformation is common, although its prevalence varies across disorders and treatment types. Individual differences in susceptibility to misinformation have been documented for health misinformation generally but less so for mental health. We discuss conceptual issues in defining misinformation versus other classifications like overgeneralizations from personal experience. Although there is clear evidence for false and actively misleading content, future research should also explore the role of negative healthcare experiences and health disparities.",https://psyarxiv.com/nt85m/,2023-09-15T21:43:26.263247,"['Penn', 'The U', 'State', 'IC', 'UK', 'SC', 'Brown', 'OC', ' State']",OSF
m4ztj,['Patricia S Herzog'],"['Social and Behavioral Sciences', 'Sociology', 'Community and Urban Sociology']","Durkheim’s Impact on Social Theory: Context, Cooperation, Collectives","Sociology has a canon, and critiques have been leveled at this canon. This paper addresses both the critiques of the canon and its continuance by analyzing the lineage of classical social theory from Émile Durkheim to contemporary studies. While Durkheim’s impacts on social theory are numerous, this paper focuses in particular on his impact in understanding three categories of social phenomena: context, cooperation, and collectives. The alliteration of these three categories can serve as a mnemonic device in remembering how Durkheim’s scholarship contributed to contemporary subfields. In explaining each of these three categories, this paper: (a) summarizes ideas in contemporary scholarship that continue and advance upon Durkheim’s social theories; (b) situates contemporary scholarship within a few of Durkheim’s primary publications; and (c) identifies key terms that are regularly associated with this vein of Durkheim’s scholarship. The paper culminates in a current events assignment based upon a table that synthesizes contemporary topics, relevant subfields, primary sources, key terms, and related sources. A writing prompt also asks students to engaged with a compelling visual to understand a key theme in classical and contemporary scholarship: tensions between individual freedom and collective wellbeing.",https://osf.io/preprints/socarxiv/m4ztj/,2023-09-16T12:45:12.318166,"['Indiana University ', 'Cal', 'Indiana University']",OSF
5e8pg,['Michael Haedicke'],"['Social and Behavioral Sciences', 'Sociology', 'Environmental Sociology']","From Growth Machine to Sustainability Coalition: Environmental Crisis, Reversal, and Continuity in the Management of Louisiana's Coastal Region","What is the relationship of elite economic actors to environmental problems? In this paper, I examine the state of Louisiana’s changing approach to managing its coastal region in order to illuminate this question. During the 20th century, coastal management displayed the dynamics that characterize regional growth machines: a coalition of economic and political elites worked to attract public funding for economic development projects, while simultaneously resisting the implementation of state and federal regulations concerning land use and natural resource extraction. The rapid industrial development and public infrastructure projects of this period helped to usher in an ongoing regional environmental crisis that involves the gradual disappearance of coastal wetlands areas, and which places ecosystems, communities, and economic infrastructure in jeopardy. More recently, the state has developed and adopted an ambitious plan for coastal environmental protection and restoration. This plan has won accolades from influential environmental organizations and has attracted the support of prominent members of the coastal science community. 
On closer inspection, it is clear that while the level of concern for coastal environments has changed over the course of these two periods, significant continuities also exist. Perhaps the most striking continuity lies in the continued role of growth machine actors – business leaders, pro-business politicians, and economic development organizations – in driving the current coastal restoration and protection agenda. The leadership role of these elite actors shapes the state’s approach to environmental restoration in significant ways: restoration plans continue to emphasize the use of public funds for infrastructure projects, while downplaying the need for new land use regulations or for other requirements that might be perceived as economically burdensome. I propose that thinking of elite growth advocacy as adaptive problem solving helps to explain both the changes and the continuities. This conceptualization provides insights into the resilience of growth machines in the face of environmental crises, including those related to climate change, while also suggesting that growth machine dynamics do not prevent (but do shape) responses to crises.",https://osf.io/preprints/socarxiv/5e8pg/,2023-09-17T13:36:39.796239,"['SU', 'University of Maine', 'CU', 'michael.haedicke@maine.edu', 'University of Maine ', 'ND', 'UT', 'NU', 'AU', 'UIS', 'Drake University', 'OU']",OSF
hxd67,"['Daniel E Lidstone', 'Stewart H Mostofsky', 'Joshua Ewen']","['Neuroscience', 'Developmental Neuroscience']",Towards Experimental Approaches to Advance Discovery of Clinically Meaningful Sensory-Motor Biomarkers,"Atypical motor function is a highly prevalent clinical feature of autism spectrum disorder (ASD).  Differences in motor function both persist across the lifespan and scale linearly with the magnitude of core ASD symptom presentation. Because motor differences may be apparent earlier than core autism features, objective, quantifiable measures of motor function may help clinicians with early detection of neurodevelopmental delays/deviance, early diagnosis of ASD, and later differential diagnosis. Moreover, nuanced motor biomarkers represent a promising approach to parse presumed mechanistic heterogeneity across the autism spectrum, particularly as it relates to guiding precision intervention. To achieve these mechanistic-science and biomarker-development goals, we propose approaches to transcend limitations we see within the corpus of autism motor research as a whole. First, we suggest more transdiagnostic research to establish the specificity of particular motor behaviors for autism (vs. other neurodevelopmental conditions that also show motor atypicalities). Relatedly, enhancing the specificity of both motor constructs and core-symptom constructs (social-communicative, restricted and repetitive behaviors/interests [RRB]) within autism sensory-motor research will be essential for parsing the heterogeneity within the autism spectrum. Finally, in order to sharpen our mechanistic understanding, we recommend experimental designs that simultaneously and competitively test multiple cognitive-motor theories of autism within frameworks of Computational Motor Control and Bayesian Inference, as this approach will aid in developing clinically meaningful objective motor biomarkers based on mechanism. Each of the cognitive-motor theories we discuss in the chapter (hypo-priors, hyper-priors, prediction, inter-sensory bias, and sensory-motor transformation) ascribes different features of autism to different mechanisms; we recognize that different mechanisms may be at play across individuals within the heterogeneous autism spectrum in a way that accounts for both motor and non-motor heterogeneity. Finally, we discuss neuroanatomical correlates that may underpin each theory proposed, providing a brain-behavioral link between the early emerging “lower-level” features of autism (i.e., motor differences and low-order RRBs) and developmentally later emerging higher-level ASD symptomology (i.e., social communication differences and high-level RRBs).",https://psyarxiv.com/hxd67/,2023-09-15T19:30:58.727054,"['Johns Hopkins University', 'Hopkins']",OSF
ky9xn,"['Paul Henne', 'Karla Perez', 'Chad McCracken']","['Arts and Humanities', 'Philosophy', 'Philosophy of Science']",No Evidence that Reversibility Affects Causal judgments in Late-preemption Cases,"Recently, Ross and Woodward (2022) argued that the reversibility of an outcome—that is, whether the outcome can be undone—affects causal judgments. One prediction of their account is that reversibility affects causal judgments in late-preemption scenarios, where people typically judge that events that produce the outcome earlier are more causal than preempted alternative events that would have otherwise produced the outcome. Ross and Woodward’s account predicts that when the outcome is reversible, people would judge these events similarly—as in standard overdetermination cases. In three experiments, we found no evidence that reversibility affects causal judgments in late-preemption cases. We discuss how these results affect the experimental philosophy and cognitive science of causation, causal modeling, and experimental jurisprudence.",https://osf.io/ky9xn/,2023-09-15T19:19:51.491313,"['MIT', 'phenne@lakeforest.edu']",OSF
sx6d5,"['Daniel Thayer', 'Thomas C Sprague']","['Social and Behavioral Sciences', 'Cognitive Psychology', 'Attention']",Interactions between working memory and attention depend on remembered feature dimension,"Prominent theories of visual search state that goal-relevant information is maintained in working memory (WM) to guide attention to relevant, searched-for items. Prioritization from WM is sufficiently strong to direct attention towards items that are irrelevant to current search goals. These ‘incidental capture’ results have typically been observed when remembering color or shape stimuli, but, in principle, should similarly occur using other strong guiding features such as motion. However, recent work suggests that neural representations of remembered motion directions are transformed into spatial coordinates. If so, then remembered stimuli which can easily be spatially recoded (e.g., remembered motion direction) should not interfere with visual search when feature-matching distractors are present any more than interference caused by a salient distractor that does not match the contents of WM. We replicated the traditional incidental capture finding for color: distractors matching the remembered color captured attention more than feature singletons. In contrast, when participants were required to remember a motion direction, capture was equal across distractor conditions: salient distractors captured attention, but no additional capture was observed when the remembered motion direction matched the distracting motion direction. Intriguingly, responses were faster when the search target was at a location that neural studies predict would be prioritized if remembered motion was spatially recoded. Our results indicate that some features in WM are more likely to impact attentional processing than others and that this difference in attentional capture between feature dimensions may emerge due to the ability to reformat memory representations.",https://psyarxiv.com/sx6d5/,2023-09-15T19:06:37.111735,"['danielthayer@ucsb.edu', 'University of California', 'University of California ', 'California', 'tsprague@ucsb.edu', 'Cal']",OSF
cdkrm,['Chinnaraji Annamalai'],"['Physical Sciences and Mathematics', 'Mathematics', 'Number Theory']",Computation of Geometric Series: A New Approach,"This paper presents a technique for the computation of novel geometric series that is used for application of computational science. Computational science is a rapidly growing multi-and inter-disciplinary area where science and technology and its collaboration use advance computing capabilities to understand and solve the most complex real-life problems. Also, the growing complexity of mathematical and computational modelling demands the simplicity of mathematical equations for solving today’s scientific problems and challenges. For this purpose, a new generalized geometric series is introduced in this article.",https://osf.io/cdkrm/,2023-09-15T18:52:21.897465,"['SC', 'anna@iitkgp.ac.in']",OSF
2ab8m,"['Julia Sheffield', 'Aaron Brinen', 'Brandee Feola', 'Stephan Heckers', 'Philip R Corlett']",['Psychiatry'],Understanding Cognitive Behavioral Therapy for Psychosis (CBTp) Through the Predictive Coding Framework,"Psychological treatments for persecutory delusions, particularly cognitive behavioral therapy for psychosis (CBTp), are efficacious; but mechanistic theories explaining why they work rarely bridge to the level of cognitive neuroscience. The predictive coding account of delusions, which is based in cognitive neuroscience, has increasing experimental support to explain how delusions are formed and maintained. Learning is central to both predictive coding and CBTp. Each emphasizes belief updating in response to new or surprising experiences. Despite their commonalities, treatment-related changes observed with CBTp have yet to be integrated into the predictive coding framework. Here, we adumbrate how CBTp may mollify aberrant learning processes central to the predictive coding explanation of delusions. Delusions become fixed via failure of extinction learning and inappropriate reconsolidation of prior beliefs that underwrite delusions. For persecutory delusions, a strong prior belief that the world is volatile promotes this reconsolidation, as innocuous stimuli are interpreted as evidence that the environment is changing and cannot be trusted. We suggest that CBTp reduces behaviors that trigger reconsolidation of delusional priors and increase behaviors that promote the updating of new, more adaptive beliefs. Engaging alternate, non-delusional, explanations for delusional experiences boosts extinction learning. Framing CBTp in this way proffers the exciting possibility of augmenting its impact by leveraging the neural insights of predictive coding.",https://psyarxiv.com/2ab8m/,2023-09-15T18:26:58.308581,"['USA', ' State', 'Vanderbilt University', 'State', 'RU']",OSF
hkj6b,['Farhan Rasool'],['Psychiatry'],Influence of Pornography Consumption on Brain Chemistry: Neuroscientific Insights,"This article explores the increasing impact of modern technology on the consumption of pornography and its potential effects. It examines the correlation between exposure to explicit material and deviant behavior towards women, with a particular emphasis on increasing media literacy awareness. Further, it identifies changes in brain chemistry, such as addiction, and warns about the potential erosion of executive functions. In conclusion, this study emphasizes the importance of understanding the impact of explicit material on both brain chemistry and behavior.",https://psyarxiv.com/hkj6b/,2023-09-15T17:59:24.128499,['farhanrasool@yahoo.com'],OSF
bwjc4,"['Dhanaraj Thakur', 'Hugh Grant-Chapman', 'Elizabeth Laird']","['Social and Behavioral Sciences', 'Public Affairs, Public Policy and Public Administration', 'Education Policy']",Beyond the Screen: Parents’ Experiences with Student Activity Monitoring in K-12 Schools,"The role of technology in K-12 education continues to grow, and schools across the U.S. are turning to monitoring technologies to track students’ online activity. Yet, as student activity monitoring has become commonplace, students and parents report concerns about irresponsible uses of these tools even as they recognize their potential benefits. Over the past two years, the Center for Democracy &amp; Technology (CDT) has investigated the rise in popularity of student activity monitoring technology, and the benefits and risks it poses to students’ well-being. To examine these impacts in greater depth, CDT recently conducted twenty interviews with parents whose children have experienced short- and long-term consequences based on the use of student activity monitoring technology. This new research sheds light on the first-hand experiences of students and their families who were impacted by student activity monitoring.",https://osf.io/bwjc4/,2023-09-15T17:42:08.133430,[],OSF
7jc4n,['Matthew K Robison'],"['Social and Behavioral Sciences', 'Cognitive Psychology', 'Memory']",What makes working memory work? A multifaceted account of the predictive power of working memory capacity,"Working memory capacity (WMC) has received a great deal of attention in cognitive psychology partly because WMC correlates broadly with other abilities (e.g., reading comprehension, second-language proficiency, fluid intelligence), and thus seems to be a critical aspect of cognitive ability. However, it is still rigorously debated why such correlations occur. Some theories posit a single ability (e.g., attention control, short-term memory capacity, controlled memory search) as the primary reason behind WMC’s predictiveness, whereas others argue that WMC is predictive because it taps into multiple abilities. Here, we tested these single- and multifaceted accounts of WMC with a large-scale (N = 974) individual-differences investigation of WMC and three hypothesized mediators: attention control, primary memory, and secondary memory. We found evidence for a multifaceted account, such that no single ability could fully mediate the relation between WMC and higher-order cognition (i.e., reading comprehension and fluid intelligence). Further, such an effect held regardless of whether WMC was measured via complex span or n-back.",https://psyarxiv.com/7jc4n/,2023-09-15T17:28:53.939203,"['The University of Texas at Arlington', 'Bradley University', 'University of Oregon ', 'State', 'Cal', 'University of California', 'UNT', 'The University of Texas', 'University of California ', 'University of Texas at Arlington', 'University of Texas', 'MU', 'Arizona State University ', 'The U', 'Purdue University', 'Arizona State University', 'matthew.robison@uta.edu', 'UL', 'California', ' State', 'OU', 'University of Oregon']",OSF
7rmw2,['Camille Akmut'],['Arts and Humanities'],GCCX : Korea Trip (Supplement III:29),(Supp. to the hist. of comp. sci. and tech.),https://osf.io/7rmw2/,2023-09-15T17:23:27.795294,[],OSF
3npwt,"['Militina Gomozova', 'Valeriia Lezzhova', 'Olga Dragoy', 'Anastasiya Lopukhina']","['Social and Behavioral Sciences', 'Developmental Psychology', 'Language Aquisition']",Testing the continuum/spectrum model in Russian-speaking children with and without developmental language disorder,"Purpose: Previously, Lancaster and Camarata (2019) showed that the continuum/spectrum model of the developmental language disorder (DLD) best explained the high heterogeneity of symptoms in children with DLD. We hypothesize that the continuum/spectrum approach can include not only children with DLD, but also typically developing children with different timelines and patterns of language acquisition. This model can explain individual language profiles and deficits in children.
Method: We assessed language abilities in a group of Russian-speaking children with DLD aged 4-to-7 years (N=53) and their age- and gender-matched peers without speech and language diagnoses (N=53, TD). We evaluated the children’s performance at four language levels in production and comprehension domains, using 11 subtests of the standardized language assessment for Russian – RuCLAB. Using the k-means cluster method and RuCLAB scores, we obtained two clusters of children and analyzed their language performance in individual subtests.
Results: The analysis revealed that the two clusters of children both included DLD and TD participants: Group 1, with higher test scores (TD=45, DLD=24 children) and Group 2, with lower scores (TD=8, DLD=29). Children from Group 1 mostly had lower scores at one of the language levels, whereas those from Group 2 struggled at several language levels. At the same time, children with DLD from both Groups tended to be more sensitive to linguistic features like word length, noun case, sentence reversibility, type of question in discourse comprehension compared to TD children.
Conclusions: The presence of two mixed groups shows that children with diagnosed DLD could perform on par with TD children, whereas some younger TD children could perform similarly to children with DLD. Our findings support the continuum/spectrum model: linguistic skills in pre-school children are a continuum, varying from high to poor skills at all language levels in comprehension and production. To describe a child’s language profile, the tasks assessing all language levels should be used.",https://psyarxiv.com/3npwt/,2023-09-15T17:11:34.640560,"['val.lezzhova@gmail.com', 'militina.gomozova@ya.ru', 'odragoy@hse.ru', 'UK', 'nastya.lopukhina@gmail.com']",OSF
cf4xz,"['Nathan Pond', 'Frances, Dr Meeten', 'Patrick Clarke', 'Lies Notebaert', 'Ryan B Scott']","['Social and Behavioral Sciences', 'Clinical Psychology', 'Anxiety Disorders']",The Efficacy of Attentional Bias Modification for Anxiety: A Registered Replication,"Generalised anxiety disorder (GAD) is a prevalent condition that has been linked to the presence of certain cognitive biases, including attention bias. Attention bias is the tendency to attend preferentially to threat-related stimuli and has been consistently observed in high anxious samples. Naturally, interventions aiming to modify these biases have been developed with the hopes of alleviating anxiety symptoms. However, while initial studies were promising, over time the reported efficacy of these attention bias modification (ABM) procedures in alleviating symptoms has become mixed, with some studies reporting moderate to large effect sizes, and others reporting non-significant effects. Furthermore, concerns have been raised regarding the potential for demand effects to be underlying previous significant findings. Therefore, we revisit the efficacy of ABM as a method for alleviating both attention bias, and in turn anxiety symptomology. As our primary objective we seek to conduct a direct replication of one of the seminal studies showing successful alleviation of anxiety symptoms using multi-session ABM training (Hazen et al., 2009), while adopting a Bayesian approach to analyses. As a secondary goal, we aim to quantify the potential influence of demand effects in the paradigm.",https://psyarxiv.com/cf4xz/,2023-09-15T17:04:13.726236,"['Western', 'np@sussex.ac.uk', 'UK']",OSF
ncezm,['syed a afandi'],"['Social and Behavioral Sciences', 'Public Affairs, Public Policy and Public Administration', 'Other Public Affairs, Public Policy and Public Administration']",AKTUALISASI NILAI-NILAI DASAR PEGAWAI NEGERI SIPIL,"Aktualisasi dilakukan agar Pegawai Negeri Sipil profesional sesuai dengan bidang tugasnya. Isu utama dalam kegiatan ini terkait dengan kualitas karya tulis ilmiah mahasiswa pada Fakultas Ekonomi dan Ilmu Sosial UIN Sultan Syarif Kasim Riau, yakni penulisan sitasi dan referensi yang belum sesuai ketentuan. Pemecahan masalah ini dilakukan melalui pembuatan ebook panduan penggunaan Mendeley yang dipublikasikan melalui website fakultas, serta publikasi video tutorial penggunaan Mendeley pada channel youtube sehingga mudah diakses oleh mahasiswa. Dimilikinya panduan ini oleh fakultas akan mendorong mahasiswa untuk melakukan publikasi artikel ilmiah. Luaran aktualisasi ini juga selaras dengan rencana fakultas untuk penggunaan Mendeley bagi tugas akhir mahasiswa, termasuk juga rencana membuat Jurnal Online Mahasiswa (JOM) dengan kewajiban penggunaan Mendeley dan sebagai salah satu syarat kelulusan.",https://osf.io/ncezm/,2023-09-15T16:29:56.089105,"['UNA', 'State', 'UB', 'Cal', 'NU', 'SC', 'AU', 'KU', 'LMU', 'USA', 'UD', 'OC', 'SU', 'MU', 'GU', 'Harvard University', 'UA', 'DC', 'ND', 'LU', 'HU', 'IC', 'UT', 'BU', 'UL', 'UP', 'TU', ' State']",OSF
wrs39,['Adrian Meule'],['Psychiatry'],Ausschluss nicht-pathologischer Fälle: angemessen oder fragwürdige Forschungspraxis?,"Dies ist ein Kommentar zum Artikel von Geissner, E., &amp; Schmitt, M. (2023). Fug und Unfug in der Auswertung von Psychotherapien. Verhaltenstherapie &amp; psychosoziale Praxis, 55(1), 95–108.",https://psyarxiv.com/wrs39/,2023-09-15T16:03:00.770160,"['ameule@med.lmu.de', 'MU', 'LMU']",OSF
39mwz,"['Juan Ramón Barrada', 'Adrian Meule']",['Psychiatry'],Orthorexia Nervosa: Research Based on Invalid Measures is Invalid,"This is a viewpoint that comments on a recent article by López-Gil et al. (""Overall proportion of orthorexia nervosa symptoms: a systematic review and meta-analysis including 30,476 individuals from 18 countries""), which is currently in press at the Journal of Global Health.",https://psyarxiv.com/39mwz/,2023-09-15T15:50:39.283008,"['ameule@med.lmu.de', 'MU', 'LMU']",OSF
r29gw,"['Oliver H M Lasnick', 'Fumiko Hoeft']","['Neuroscience', 'Developmental Neuroscience']",Sensory temporal sampling in time: neural noise and neural oscillations in dyslexia,"Much progress has been made in research on the causal mechanisms of developmental dyslexia. In recent years, the ‘temporal sampling’ account of dyslexia has evolved considerably, with contributions from neurogenetics and novel imaging methods resulting in a much more complex etiological view of the disorder. The original temporal sampling framework implicates disrupted neural entrainment to speech as a causal factor for atypical phonological representations. Yet, empirical findings have not provided clear evidence of a low-level etiology for this endophenotype. In contrast the neural noise hypothesis presents a theoretical view of the manifestation of dyslexia from the level of genes to behavior. However, its relative novelty (being published in 2017) means that empirical research focused on its specific predictions is sparse. The current paper reviews dyslexia research using a dual framework from the temporal sampling and neural noise hypotheses and discusses the complementary nature of these two views of dyslexia. We present an argument for an integrated model of sensory temporal sampling as an etiological pathway for dyslexia. Finally, we conclude with a brief discussion of outstanding questions.",https://psyarxiv.com/r29gw/,2023-09-15T15:46:24.727775,"['Penn', 'fumiko.hoeft@uconn.edu', 'USA', 'University of Connecticut ', 'University of Connecticut', 'oliver.lasnick@uconn.edu', 'Connecticut']",OSF
dfam7,"['Rebecca A Marks', 'Rachel L Eggleston', 'Ioulia Kovelman']","['Neuroscience', 'Developmental Neuroscience']",Brain bases of morphological awareness and longitudinal word reading outcomes,"Children’s spoken language skills are essential to the development of the “reading brain,” or the neurocognitive systems that underlie successful literacy. Morphological awareness, or sensitivity to the smallest units of meaning, is a language skill that facilitates fluent recognition of meaning in print. Yet despite the growing evidence that morphology is integral to literacy success, associations between morphological awareness, literacy acquisition, and brain development remain largely unexplored. To address this gap, we conducted a longitudinal investigation with seventy-five elementary school children, ages 5-11, who completed an auditory morphological awareness neuroimaging task at Time 1 as well as literacy assessments at both Time 1 and Time 2 (1.5 years later). Findings reveal longitudinal brain-behavior associations between morphological processing at Time 1 and reading outcomes at Time 2. First, activation in superior temporal brain regions involved in word segmentation was associated with both future reading skill and steeper reading gains over time. Second, a wider array of brain regions across the language network were associated with polymorphemic word reading as compared to broader word reading skill (reading simple and complex words). Together, these findings reinforce the importance of word segmentation skills in learning to read and highlight the importance of considering complex word reading skills in building comprehensive neurocognitive models of literacy. This study fills a gap in our knowledge of how processing meaningful units in speech may help to explain differences in children’s reading development over time and informs ongoing theoretical questions about the role of morphology in learning to read.",https://psyarxiv.com/dfam7/,2023-09-15T15:32:11.122534,"['TU', 'Michigan ', 'ND', 'IC', 'University of Michigan ', 'marksre@umich.edu', 'USA', 'Massachusetts Institute of Technology', 'University of Michigan', 'UD']",OSF
ytwqd,"['Nibir Sankar', 'Neha Nath', 'Shivangi Mishra']","['Social and Behavioral Sciences', 'Environmental Studies']",Quantitative Analysis of non-biodegradable waste generated and disposed during festive season (2022) in the town of Mangaldoi,"Plastic waste is harmful when it comes to the health of the ecosystem due to its non-biodegradable nature. As the festive season is approaching with increased consumption of different types of plastic material, we concentrated our study on the amount of plastic waste generated and the method of its disposal in the town of Mangaldoi and to determine the correlation of education qualification with the method of waste disposal. 
This was a randomised, cross-sectional research. 199 citizens of Mangaldoi participated in both online and offline mode in the survey consisting of a questionnaire of appropriate questions.
We could infer from the data that the average mass of non-biodegradable items purchased is 1.06 kg/person, 55% of the people do not buy any single-use plastics and 30% of the people do not buy any multi-use plastics. People prefer buying multi-use plastics as opposed to single-use plastics in the same price range. Average money spent per family came out to be approx. 700/- in a year during decorative items in festive season. Amount of non-biodegradable waste generated gets increased in terms of weight (in Kg) and also in terms of amount spent on it, during the festive season. We could deduce that 60% of people didn’t use proper disposal system. It turns out that among the postgraduate people, 55% of them, prefer the municipality disposal system, above the average of 40%.
The conscious use of plastic is necessary in order to sustain a better future. Proper awareness for disposal, and better use practices are suggested.",https://osf.io/preprints/socarxiv/ytwqd/,2023-09-16T12:27:30.421468,['nibir.patowary@gmail.com'],OSF
